	BW1	BW2	R10	R11	R11BF	R12	R1A	R1B	R2	R3	R4	R5	R6	R7	R8	R9
a6eb98c7e04f0b39e7ce1d5a78160789	0	0.0636886694773449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
427e966c4fe6099afa73b5d64ea168b1	0	0.0636886694773449	0	0	0	0	0	0	0	0	0	0	0	0	0	0
70a7fc2a6f27e6d9b454dc387077c321	0	0	0.0479720691979816	0	0	0	0	0	0	0	0	0	0	0	0	0
467f603a7681f44c63101a98cd1b3297	0	0	0.0479720691979816	0	0	0	0	0	0	0	0	0	0	0	0	0
e0692f529d2597c457ab57939c30fcb1	0	0	0.0479720691979816	0	0	0	0	0	0	0	0	0	0	0	0	0
8d4e055d69eb7872fe01f4fb4a9f020c	0	0	0.0479720691979816	0	0	0	0	0	0	0	0	0	0	0	0	0
c9d7d303e86966b27e8779bacb0ccbdd	0	0	0.0479720691979816	0	0	0	0	0	0	0	0	0	0	0	0	0
5ad7e6628e35b8db45a1c7efd719a607	0	0	0.0247726700115857	0	0	0	0	0	0.023942911541214	0	0	0.0259121855656335	0	0	0	0
525e422ee9ec1e9e8dff28ac50d95b86	0	0	0.0247726700115857	0	0	0.0308922087538351	0	0	0.0214151911141675	0	0	0	0	0	0	0
811862cd21efd82d7e70545e61039ec0	0	0	0.0247726700115857	0	0	0	0	0	0	0	0.0268438239549679	0.0183226821288236	0	0	0	0
2063f8080c25805cdb62aa47eb4146d8	0	0	0	0.0566259525627078	0	0	0	0	0	0	0	0	0	0	0	0
638a3068c46c86254cd64b657b75aa78	0	0	0	0.0566259525627078	0	0	0	0	0	0	0	0	0	0	0	0
04cc977c48e92734c5e03020e989e805	0	0	0	0.0566259525627078	0	0	0	0	0	0	0	0	0	0	0	0
a9e18cb8eb426f66c00d67470601c049	0	0	0	0	0.0519500964627603	0	0	0	0	0	0	0	0	0	0	0
70111971f15722aad3b630cdcea3722d	0	0	0	0	0	0.0452215631646135	0	0	0	0	0	0	0	0	0	0
220fef5ced911bacb82148e9a8cda419	0	0	0	0	0	0.0452215631646135	0	0	0	0	0	0	0	0	0	0
6c137e0828460ed0e9c28b8f47baac9d	0	0	0	0	0	0.0350284722052029	0	0	0	0	0	0	0.0280074322915162	0	0	0
03d6eb90240f17aa9893ec8536f3a51c	0	0	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0.0473749831391149	0	0
accaaf8434b090b70f3ea555775cd927	0	0	0	0	0	0.0286006277906701	0	0	0.0321227866712512	0	0	0	0	0	0	0
5c30bd4bbfd22d23c3092a2340ba8a21	0	0	0	0	0	0	0.0387880592530983	0	0	0	0.0232474334797195	0	0	0	0	0
da9f78adaafdff9b1bc1efa82c3727bb	0	0	0	0	0	0	0.0129293530843661	0.0278675169072567	0.0214151911141675	0	0	0	0	0.0315833220927433	0	0
98678dc59d81c52023e978f8db22ebae	0	0	0	0	0	0	0	0.034130598410581	0	0	0	0	0	0	0	0.0349927106111883
084d5074351d5887a7fe041707ffa29c	0	0	0	0	0	0	0	0	0.0414703392705098	0	0	0	0	0	0	0
becc2166fa1912734583684eacdc6ae4	0	0	0	0	0	0	0	0	0.0414703392705098	0	0	0	0	0	0	0
1a6fb82c65ac0edc097cc6d8b0d40b6d	0	0	0	0	0	0	0	0	0.0414703392705098	0	0	0	0	0	0	0
500141b63af94c4d14d98792820dc830	0	0	0	0	0	0	0	0	0	0.0417367698887669	0	0	0	0	0	0
5a716b8de64984d0369450429ff285a6	0	0	0	0	0	0	0	0	0	0.0417367698887669	0	0	0	0	0	0
c2876b22875a18ecf85fe4b52986397d	0	0	0	0	0	0	0	0	0	0.0417367698887669	0	0	0	0	0	0
165ca9ea3299953016718f7cd4952e44	0	0	0	0	0	0	0	0	0	0.0215527752938247	0.021221906201572	0.0259121855656335	0	0	0	0
1e43a75277e0a3efb81c416d1d2d22f6	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
3516567aea446f4f422fbeffbcd53b92	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
d64ce8b54cd94dabee6934942b81564b	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
c83985f2447be00d5f5d5628539120ad	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
5eb775fee8b60dd96108f57b9c22273a	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
da4c86f5652b5f40d9680676fe415697	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
0cfdbcccdbadc2c0c4cfed3c0971575b	0	0	0	0	0	0	0	0	0	0	0.0367574197745837	0	0	0	0	0
5c74af74c697b75e4ffd02e2611fa9b2	0	0	0	0	0	0	0	0	0	0	0	0.0409707627701702	0	0	0	0
7ff76c911ff429556f9c63c2caf6f528	0	0	0	0	0	0	0	0	0	0	0	0	0.0442836387270701	0	0	0
2c3e7a6b4a406d57cbaef239e9ab805b	0	0	0	0	0	0	0	0	0	0	0	0	0.0442836387270701	0	0	0
957bf509b87af476e43007f1d1cab688	0	0	0	0	0	0	0	0	0	0	0	0	0.0442836387270701	0	0	0
9df730d74baa47b86280616a3e6402e2	0	0	0	0	0	0	0	0	0	0	0	0	0.0442836387270701	0	0	0
1eb46223dfc89037ccfc93b4ae6836de	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611608402415497	0	0
5c53667e9fbf217fd40c57c9f042c255	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611608402415497	0	0
7b24dfb7f62140e37e7ffa6b6d30bde8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611608402415497	0	0
ae1af6932d2787912012b9668a75a5bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611608402415497	0	0
4b4a4d3511dd142880c2b6ff2fd5b3f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611608402415497	0	0
3cf370ef9909eb679314291c768f4ea8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451109968300639	0
76b2d0030cc27c75caba4f7166cb8033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0451109968300639	0
bd74b09af1052995af1ee3ec5a2910e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553283335172488
72276c60d1e0a1cc08a87014ac972a9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0553283335172488
50223000874a6110a9d1ee3d6d58c862	0.0841406323823343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f6207ff9e4c3ba6ebe12fe3e64e0c0a	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61182a41540d3c71542e86b022215800	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945707c4825bdc1f69722318d154b1f2	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2378c20bbafd7f0d839bfa99a7937ab8	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2ee90ec44fe5c000558e0fa8b8bf153	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd955fc424393f422fc430975b90a4b7	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f8d802fa5233a63d3f809c109d061eb3	0	0.0615291002573161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2f9a67ede5fc7a091a0204d3fda89389	0	0.0545397181374817	0	0	0	0.0202236978569752	0	0	0	0	0	0	0	0	0	0
949fbbe238b918190419bebfc8934aef	0	0.0465116279069767	0	0	0	0.0286006277906701	0	0	0	0	0	0	0	0	0	0
b79cc519b42e54941a7706760c9ab2a3	0	0	0.0463454218694814	0	0	0	0	0	0	0	0	0	0	0	0	0
8f850d5e622a3076f232819e800f41aa	0	0	0.0214537615496021	0	0	0	0.0223942964511195	0.0227537322737207	0.0214151911141675	0	0	0	0	0	0	0
9940b34414241d261dd97fa0dd81a003	0	0	0.0123863350057928	0	0	0.0165125801539357	0	0	0.0321227866712512	0	0	0.01496040731161	0	0	0	0
f236c448d55e13403410405b183a6971	0	0	0	0.0253238958441786	0	0	0	0	0	0	0	0	0	0	0.0386307497425064	0
cb11f4e33371a54c9a958e6bd970d489	0	0	0	0	0.0501885613228496	0	0	0	0	0	0	0	0	0	0	0
3625ce9f09803b89b1a5385c235c0972	0	0	0	0	0	0.0436881805913344	0	0	0	0	0	0	0	0	0	0
315a538ab64c581328660734babc95e7	0	0	0	0	0	0.0436881805913344	0	0	0	0	0	0	0	0	0	0
811ca5654652c85eee6110be1e702361	0	0	0	0	0	0.0436881805913344	0	0	0	0	0	0	0	0	0	0
5feae19d0d397a78c9dd0b2f83c9831d	0	0	0	0	0	0.0436881805913344	0	0	0	0	0	0	0	0	0	0
6284992c0a1d4e82af44ab17d849ea2f	0	0	0	0	0	0.0330251603078713	0.0316703177609768	0	0	0	0	0	0	0	0	0
c9071242d7879d54074cbc988440da11	0	0	0	0	0	0.0330251603078713	0	0	0.0262281454869473	0	0	0	0	0	0	0
405486692eb86ba36a7600e48c12e6a4	0	0	0	0	0	0.0308922087538351	0	0.0301003584974046	0	0	0	0	0	0	0	0
fe4016d363181827fac53f4f33736778	0	0	0	0	0	0.0286006277906701	0	0	0	0	0.0268438239549679	0	0	0	0	0
8eb5462c754164166a9be8e5c99c5698	0	0	0	0	0	0.0165125801539357	0	0	0.023942911541214	0.0152401135636533	0	0.023654480914262	0	0	0	0
8ba4a2b7d402473d00a91dded035309f	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
e5355b67c3b71e2c0466d2f8ba3be718	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
b04a8658e98bdc329eb7af974bfa906d	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
b1f41e3310197722c2eb0c0849c0e1d4	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
e7f7027dba7a9b29b9f7b3fbb982d5d0	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
44b63db9c2e580b61eda25c6d4d880c0	0	0	0	0	0	0	0.0483772094743269	0	0	0	0	0	0	0	0	0
391b797a420084f6186f1b2f6eb7ba5f	0	0	0	0	0	0	0.0258587061687322	0	0	0	0.0300123075696728	0	0	0	0	0
dc5a7ca689c610788af05ff0d7be643a	0	0	0	0	0	0	0.0223942964511195	0	0	0	0	0	0.0379222425919198	0	0	0
02dd33da84c58b7c616989a41f17b589	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
1019bb0629d1faa48c85714df3bae9dc	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
0c0d4aa2f4d22f6d30c138c7699ca6be	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
5aae85e62e5c379d16aae1b976beb871	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
d17140e11054af1e45080737550d5b5f	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
ae14317d3f2aec3b66a7ff51b06d4167	0	0	0	0	0	0	0	0.0425683352193218	0	0	0	0	0	0	0	0
437b3761e06d7d211d05bd070055016b	0	0	0	0	0	0	0	0.0227537322737207	0	0	0	0.0334524877198449	0	0	0	0
92100b197180f9e2f84d21cdf6212ac8	0	0	0	0	0	0	0	0	0.0400641540107502	0	0	0	0	0	0	0
8911428e1a5b4b02bcf2ede29369d1d2	0	0	0	0	0	0	0	0	0.0400641540107502	0	0	0	0	0	0	0
36f2772fcfa78b82630df55a26168f18	0	0	0	0	0	0	0	0	0.0400641540107502	0	0	0	0	0	0	0
831091b686de22596730a2f7763c1763	0	0	0	0	0	0	0	0	0.0400641540107502	0	0	0	0	0	0	0
59b4d0cabbb265f7a0ae6e58a6d491c8	0	0	0	0	0	0	0	0	0.0400641540107502	0	0	0	0	0	0	0
fa12f927d38fabbd58b47560a35e0203	0	0	0	0	0	0	0	0	0.0283296349835037	0	0	0.0279883592633163	0	0	0	0
d7900c9f85a38c9e2c319bf778add197	0	0	0	0	0	0	0	0	0.0262281454869473	0	0	0	0	0	0	0.0404061017820884
4659c43cf0dfdeaf8b9085fc0a55002b	0	0	0	0	0	0	0	0	0.0214151911141675	0.0186652509265098	0	0.0279883592633163	0	0	0	0
24ff3eda0c2f30fa50e9530fd6ced538	0	0	0	0	0	0	0	0	0	0.0403215504418091	0	0	0	0	0	0
77cf61e2583b9323fbc65735f42c3c61	0	0	0	0	0	0	0	0	0	0.0357412344202292	0	0	0	0	0	0.0247435829652697
455765a487f9927cd70577731911dc48	0	0	0	0	0	0	0	0	0	0.0304802271273067	0	0	0	0	0	0.0349927106111883
32b91b8a4110f510472b1a459e295b09	0	0	0	0	0	0	0	0	0	0.024096735330385	0	0.0317358163780568	0	0	0	0
7e038b74a33a0282bb3b4215cd87f681	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
5372aed2bd24d14dfc96560733f3ce18	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
4e708cbd8fa1c4792735ad3ce2ad7c2a	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
ba2c55897397e20544d6253a10b5c951	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
0485e17ff359a1eea37f07663fd06528	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
35071c5acc60db8d5c67e97db48e2409	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
2dde5adf99429744710cc04de9ac9c79	0	0	0	0	0	0	0	0	0	0	0.0355110412114217	0	0	0	0	0
8f85b46a07df87aeb73e8bf9d469b67d	0	0	0	0	0	0	0	0	0	0	0.021221906201572	0	0.0343019590598817	0	0	0
e3655e6c7d12d4796c5535bacead6cb6	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
e9447965d69a595e05da3b2eb90f0d89	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
391774cbd57f2fbf71757d8d00716e6a	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
3f9416dd2ef50b68688f5dea3506958a	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
c7955122ebe527fb34d682ae5573ecc3	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
45d350f4f34a0370d1be1f04f547ecc7	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
6aa82676cd14c84ab891a4365263714c	0	0	0	0	0	0	0	0	0	0	0	0.0395815172587525	0	0	0	0
5288caa7a7c5878e53443346cd1d6735	0	0	0	0	0	0	0	0	0	0	0	0	0.0427820594990745	0	0	0
3144d21fc18057ed721f69f6144c665d	0	0	0	0	0	0	0	0	0	0	0	0	0.0427820594990745	0	0	0
4607a88ab2c8fcc48e78dde2dc0f61d3	0	0	0	0	0	0	0	0	0	0	0	0	0.0427820594990745	0	0	0
37a9bca677dfa7835916113cc3bb15f1	0	0	0	0	0	0	0	0	0	0	0	0	0.0427820594990745	0	0	0
508c4eca53a78f44f14928da499fa911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590869852035867	0	0
9a3c3000b5549b96a4e30165531e5163	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590869852035867	0	0
00f3ce3f95c4b0427ba67888521629f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590869852035867	0	0
0b100440153dbb5884e9ce29162228d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590869852035867	0	0
792aa75ba1bf663b32df07673fbdd292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435813633640409	0
9bd80001e70fb6573ce52d366d0c6d9c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435813633640409	0
7d7e33b08b41cb54950b2b69d37fbd0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435813633640409	0
9dc81b04dcab79ec9877bfb9dd14ce48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435813633640409	0
f30ba8aae6ae9cebe2c9c23be1ed1c73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0435813633640409	0
bd15fa446cdb37f50275772ee4f73289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534522483824849
d443dc88a050a7ced623af1fa31cfa8e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534522483824849
22f2485ebfa64d7752fb3875629aad1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534522483824849
391edf6845c1ab1ef4a1deb42818456b	0.0875763468019421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680d39e94ba86aa68f0759b6fbeafd79	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a4463ee25cd85ab4eb2bd30813c7b438	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3091d316a6f0390a6bf32657d67c4490	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed958e0a3e7f149c81e244174228a0fa	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
db9030e7f8fcc88c0e809d5a072833d5	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ccc0de1e1f27c5c7b10df2ff22ae347	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae6c242afbffbbb3effb5d91b36ce27a	0	0.0592909245766603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679fd5ba25b30c5acd61ca9f976c9852	0	0.0465116279069767	0.027696687065038	0	0	0	0	0	0	0	0	0	0	0	0	0
8c9a3783e381604d78fe25bd7754ea0e	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
7f0a9a9167b43870aca0caea3f80d47e	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
8a944ad1e9209a820f0c6428d20544a9	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
248ff158b8d2ec97313b76e13c15f2ed	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
293f0322f45a9c246ad7ee257519a031	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
f303589dbd21cf999dd99ef32c5aa52e	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
ddb883b66e8977fea9c29b59820f8b03	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
70b4af89e5a6d533511bb17f4a1e75b0	0	0	0.0446595659784606	0	0	0	0	0	0	0	0	0	0	0	0	0
78ff38130c5a4bb7a8331aa32d6921ca	0	0	0.027696687065038	0	0	0.0233523148034686	0	0	0	0	0	0.0211572109187045	0	0	0	0
ea71ed60b00b77c2f1c967d9be658b09	0	0	0	0.0527158929528483	0	0	0	0	0	0	0	0	0	0	0	0
66816f0deeb89fae9f1e3ce44dd8117d	0	0	0	0.0386828898657087	0	0	0	0	0.0214151911141675	0	0	0	0	0	0.0164722070369134	0
f8db6d5ca05e0c0348adec7a7d823023	0	0	0	0	0.0483629078201958	0	0	0	0	0	0	0	0	0	0	0
200c1634f3b0740d500d574bd72c67d7	0	0	0	0	0	0.0420989842123414	0	0	0	0	0	0	0	0	0	0
bac9d994315abce521dffab2bbcd284d	0	0	0	0	0	0.0420989842123414	0	0	0	0	0	0	0	0	0	0
8b13a1df29a3adfe53ae67bcedb0c378	0	0	0	0	0	0.0420989842123414	0	0	0	0	0	0	0	0	0	0
f715bd98194dad0fa0f4b25ad20e401e	0	0	0	0	0	0.0387254330946837	0.018284866484621	0	0	0	0	0	0	0	0	0
34278d90ea6761e1bf8206ec7010cd99	0	0	0	0	0	0.0369232517081141	0	0	0.0185460995317678	0	0	0	0	0	0	0
6da73c93ee57d5c9760a814fdc7d269b	0	0	0	0	0	0.0261086816662652	0	0	0	0	0	0	0.0323401971456342	0	0	0
fdabec31463e7c366cd5f0fa0eeb9065	0	0	0	0	0	0	0.0466174455042605	0	0	0	0	0	0	0	0	0
3e2b61f40600a398681060ce4825ee75	0	0	0	0	0	0	0.0466174455042605	0	0	0	0	0	0	0	0	0
2faaae00276cda8c2d1a41195815c4d5	0	0	0	0	0	0	0.0466174455042605	0	0	0	0	0	0	0	0	0
575c36b8660941f24a8ba8656463ee2f	0	0	0	0	0	0	0.0466174455042605	0	0	0	0	0	0	0	0	0
be29da7dd2f8e5f38c561c6e2a08810e	0	0	0	0	0	0	0.0342078528741786	0	0.0262281454869473	0	0	0	0	0	0	0
d81d381d7cd96734d9c3fc702835b9f3	0	0	0	0	0	0	0.018284866484621	0.019705310179952	0	0	0	0.01496040731161	0	0	0	0.0349927106111883
80174e29a8aca3bdbc510ff25c9eb70f	0	0	0	0	0	0	0	0.0410198742105398	0	0	0	0	0	0	0	0
7657b20bad15c43009ec957a125be828	0	0	0	0	0	0	0	0.0410198742105398	0	0	0	0	0	0	0	0
18ad564e5d243dd7f13c83bead1642f8	0	0	0	0	0	0	0	0.0410198742105398	0	0	0	0	0	0	0	0
7f8f936ee5bd9d564bc0b2ec2c5bac06	0	0	0	0	0	0	0	0.0410198742105398	0	0	0	0	0	0	0	0
4ce2da800140980d1f0dd91b2ca423ca	0	0	0	0	0	0	0	0.0410198742105398	0	0	0	0	0	0	0	0
03520b495d842dffb5bb5e66c9d2be6d	0	0	0	0	0	0	0	0.0301003584974046	0.0262281454869473	0	0	0	0	0	0	0
89bfb7a3f5a6b9ec4c04d8e57496917d	0	0	0	0	0	0	0	0.0278675169072567	0	0	0.0251100980475913	0	0	0	0	0
d67269c28ae8707381610f47038c57be	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
fb6f87cd12af45eb16b7f4abb3617343	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
cd45ccb14de374727560ca397ca307ea	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
b9f1dfaac0a1ce1005688bf31f61c97d	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
9703786294b1edd37f12607c00eedb67	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
c33ec2e21336b060b3aa8f19c8878610	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
85a9ac1d3db5a657510d2a6fc51e51e8	0	0	0	0	0	0	0	0	0.0386067848179958	0	0	0	0	0	0	0
298a10925e391223545bb4c9863ace75	0	0	0	0	0	0	0	0	0.0283296349835037	0	0	0	0	0	0	0.0349927106111883
37be916ba621346e4a29a14e4d17d240	0	0	0	0	0	0	0	0	0.0214151911141675	0	0	0	0	0.0473749831391149	0	0
47c6cfe25f596be87b8d7534f943a1e2	0	0	0	0	0	0	0	0	0.0185460995317678	0.0263966510053672	0.013421911977484	0.01496040731161	0	0	0	0
6d0412ee87e7a3622a41d450730f1a12	0	0	0	0	0	0	0	0	0.0107075955570837	0.024096735330385	0	0	0	0.0417808079173254	0	0
482cf887f9790c0ae817e03b8530d4ed	0	0	0	0	0	0	0	0	0	0	0.0342192955414577	0	0	0	0	0
fdadc06af777efe210d9d986adc80272	0	0	0	0	0	0	0	0	0	0	0.0342192955414577	0	0	0	0	0
d9cf2b742c6f542fa398e567e4b01409	0	0	0	0	0	0	0	0	0	0	0.0342192955414577	0	0	0	0	0
e7ab514d311750619a2a05143644c761	0	0	0	0	0	0	0	0	0	0	0.0342192955414577	0	0	0	0	0
0891d71bf0a360445e10aad203185539	0	0	0	0	0	0	0	0	0	0	0.0251100980475913	0	0.0280074322915162	0	0	0
b852f859938e4fc14588dba7f2dab755	0	0	0	0	0	0	0	0	0	0	0.0232474334797195	0	0	0	0.0308166775680683	0
9650d83c9015b7791e2ad45b2b385854	0	0	0	0	0	0	0	0	0	0	0.0164384178586928	0.0334524877198449	0	0	0	0
2bce8aa971ef9d64250fd5c339da4c95	0	0	0	0	0	0	0	0	0	0	0	0.0381417044065979	0	0	0	0
d865ba8fb9751a587f930523624f1037	0	0	0	0	0	0	0	0	0	0	0	0.0381417044065979	0	0	0	0
f38c071c8cf063adc9864c4a7655eb59	0	0	0	0	0	0	0	0	0	0	0	0.0381417044065979	0	0	0	0
b607dff260313d049a06d86826d8f050	0	0	0	0	0	0	0	0	0	0	0	0.0381417044065979	0	0	0	0
95cb1211049783c6b7b1580e451f1a70	0	0	0	0	0	0	0	0	0	0	0	0.0381417044065979	0	0	0	0
656f56a2dfd0b6f37d211c27a28f4f67	0	0	0	0	0	0	0	0	0	0	0	0	0.0412258240797566	0	0	0
97aff70b2eecca7aa753d04901a7caad	0	0	0	0	0	0	0	0	0	0	0	0	0.0412258240797566	0	0	0
7a4754f94a2a2974e0fa0bdf6660c66e	0	0	0	0	0	0	0	0	0	0	0	0	0.0412258240797566	0	0	0
c670dd95adaae379c532728b5471382a	0	0	0	0	0	0	0	0	0	0	0	0	0.0412258240797566	0	0	0
63fabdde1904d3021d9bd9c69aee8e01	0	0	0	0	0	0	0	0	0	0	0	0	0.0412258240797566	0	0	0
3c5789c5ee87a8b59d560d1a08128aa6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
ce0073dd1739539959e103e33ba7a32e	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
940ed0460934960020004528bd21efa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
e5615610b8ae55853a363b15f4a5d623	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
9085345fc899d2f3e3bde49b4da46dfe	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
a2b796a6e064ba3ea9739379d4d0fafb	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0569376436274402	0	0
fe9a7560b5f2dd766bc284251d02dd79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
00ecaa7895fb941b6a87df95f3853876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
5c98caf2959ff7ae40cd27409cb49243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
6028c1c9f963c0b9447363a4679dcb8d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
40ddcafd61cef04ac1475b200305e318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
4eaa39deca856fa5b4254831ef661184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
4beeed9d6566a2f552aa8bedbebf73fd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419960525565808	0
b15f6ce947e935bf593da748c3ce9fe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0515078753637713
29d349715539c2e18845b5184c090e1f	0.0543125446593568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576407d3aa63b16f364c8feb662a73c5	0.0841406323823343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da0b50cf263edd46f261341abf9dc4f6	0.0841406323823343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34afbabc35ff3917f167b254915ed59b	0.0841406323823343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
538f7b1ac76656d705dc735d0411d509	0.0768095372642568	0	0	0	0	0	0	0.0160893183880511	0	0	0	0	0	0	0	0
4e1ac50f48d7962e84060635a18cee43	0.0543125446593568	0	0	0	0	0	0	0	0	0	0.013421911977484	0	0	0.0353112275773224	0	0
ea263e4e7672e52902525f9c44fdcd67	0.0420703161911671	0.0493330312455731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
